Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
using stretchableImage for the button,"Hello, i want know if i can use this image for the button in the TSActionSheet:

http://img259.imageshack.us/img259/548/alertredbutton2x.png
",Piero87,NONE,None,closed,2012-06-13T21:01:35Z,2,https://api.github.com/repos/takashisite/TSPopover/issues/5/comments,https://github.com/takashisite/TSPopover/issues/5,5057218,https://api.github.com/repos/takashisite/TSPopover/issues/5,https://api.github.com/repos/takashisite/TSPopover,https://api.github.com/users/Piero87,768952,https://github.com/Piero87,4324360,TSPopover,https://github.com/takashisite/TSPopover,UIPopover like UI for iPhone,FALSE,2012-05-14T13:46:36Z,2020-06-01T01:19:38Z,74,319,Objective-C,2011-05-04T22:55:41Z,2020-06-17T08:56:10Z,1,8,
Fix coding issue in script,"When saving this buffer in Emacs 23.3.9 on Fedora 16 it warning me about an invalid coding system. Changing this fixes it.
",rnc,CONTRIBUTOR,None,closed,2012-06-05T21:03:35Z,2,https://api.github.com/repos/olivierverdier/zsh-git-prompt/issues/12/comments,https://github.com/olivierverdier/zsh-git-prompt/pull/12,4917674,https://api.github.com/repos/olivierverdier/zsh-git-prompt/issues/12,https://api.github.com/repos/olivierverdier/zsh-git-prompt,https://api.github.com/users/rnc,1169793,https://github.com/rnc,638566,zsh-git-prompt,https://github.com/olivierverdier/zsh-git-prompt,Informative git prompt for zsh,FALSE,2010-04-29T18:05:24Z,2020-06-28T16:03:57Z,337,1399,Haskell,2011-11-03T13:28:48Z,2020-06-26T14:27:33Z,17,109,
Add AllowParallel option to the ICommand Interface,"shell.me aims to be a perfect fit to be 

a.) a very simple library to build your own shell from
b.) a simple host for a scheduled command (scheduled via OS facilities)

For the latter options you might want to kick of tasks that are pretty unpredictable in time consumption. However, you still want to run them frequently but you don't want to overlap them either. Your OS scheduler facility might have an option to prevent multiple identical tasks from running in parallel. However, that's fine if you only use shell.me to host one task. But if you host severel independent task you actually do want to allow multiple instances of shell.me to run, what you don't want to happen is that multiple instances of shell.me run the exact same command at the same time.

So here is the proposal:

```
1. Add a boolean AllowParallel Property to the ICommand interface (should be true by default)

2. In case it is false:

   Before shell.me kicks of the command it should check:

A. if there is already a file .lock_commandname_* (if so, abort)

B. if not, create .lock_commandname_GUID

C. check if .lock_foo_GUID exists and if no other .lock_foo_* file exists
```

if there is another `.lock_foo_*` file, that means that another instance created one at the simultanously and we abort and remove our lock file
",cburgdorf,CONTRIBUTOR,None,closed,2012-06-05T14:01:19Z,2,https://api.github.com/repos/dff-solutions/shell.me/issues/2/comments,https://github.com/dff-solutions/shell.me/issues/2,4908976,https://api.github.com/repos/dff-solutions/shell.me/issues/2,https://api.github.com/repos/dff-solutions/shell.me,https://api.github.com/users/cburgdorf,521109,https://github.com/cburgdorf,4495162,shell.me,https://github.com/dff-solutions/shell.me,shell.me - your universal shell framework,FALSE,2012-05-30T13:39:24Z,2019-09-02T14:01:23Z,1,6,C#,2010-12-13T13:14:55Z,2020-04-20T21:11:58Z,387,116,
Added API entry point.,"- Added ApiFrontPageController that serves up Janrain appId and api v2
  messages URL template.
- Renamed api directory to WebApi. This is to enable serving of /api URI.
  When a path is requested, IIS by default checks if a directory exists and
  would try to serve it, taking precedence over routes. This can be fixed by
  configuring IIS, but is a lot more work.
- Fixed up namespaces of all the files under WebApi directory to reflect the
  folder structure.
",izevaka,CONTRIBUTOR,None,closed,2012-06-06T23:33:48Z,4,https://api.github.com/repos/JabbR/JabbR/issues/502/comments,https://github.com/JabbR/JabbR/pull/502,4941068,https://api.github.com/repos/JabbR/JabbR/issues/502,https://api.github.com/repos/JabbR/JabbR,https://api.github.com/users/izevaka,384431,https://github.com/izevaka,2292256,JabbR,https://github.com/JabbR/JabbR,Collaborative chat done right,FALSE,2011-08-30T01:35:41Z,2020-06-20T09:54:04Z,625,1475,C#,2010-09-02T00:18:31Z,2020-06-16T07:57:44Z,5,21,
Link to JIRA issue in Gerrit commit messages,"So for example, in this commit message:

SAT-666 fix bug that prevents hailing

The ticket ID, as displayed in Gerrit, would be replaced with a link to that ticket on JIRA. I don't know if Gerrit can be configured to do this (just for display… of course we wouldn't want the actual commit message to be changed), or if it's out of the scope of this project.
",tomjakubowski,NONE,None,closed,2012-06-21T20:23:21Z,3,https://api.github.com/repos/hobbs/jirret/issues/7/comments,https://github.com/hobbs/jirret/issues/7,5202594,https://api.github.com/repos/hobbs/jirret/issues/7,https://api.github.com/repos/hobbs/jirret,https://api.github.com/users/tomjakubowski,667901,https://github.com/tomjakubowski,1539289,jirret,https://github.com/hobbs/jirret,Gerrit hooks to update JIRA,FALSE,2011-03-29T00:24:29Z,2019-07-14T13:55:36Z,18,40,Python,2011-03-14T03:52:51Z,2020-07-01T02:05:21Z,54,143,
Telling rails to include .js files,"Right now, birthdates_helper.rb creates a new .js file for each validation method that is run on the model. That is fine, but we need to tell rails to include these files in the application. 

I think its done with the //=file_name.js line in the applicaiton.js manifest file. So this needs to be done dynamically. 

Also I wanted to try out github's issues interface lol. 
",michaelcueno,COLLABORATOR,bug/,closed,2012-06-15T16:22:24Z,4,https://api.github.com/repos/thinrich/rsbc/issues/2/comments,https://github.com/thinrich/rsbc/issues/2,5095775,https://api.github.com/repos/thinrich/rsbc/issues/2,https://api.github.com/repos/thinrich/rsbc,https://api.github.com/users/michaelcueno,1637494,https://github.com/michaelcueno,4195757,rsbc,https://github.com/thinrich/rsbc,Rails Security By Construction,FALSE,2012-05-01T19:35:33Z,2015-04-22T22:14:19Z,1,2,Ruby,2012-04-12T17:09:13Z,2020-05-30T20:09:20Z,3,25,
Is this appropriate for internal use?,"I personally like to develop websites using json to communicate server side and client side, clearly separating client and server, and I usually implement my own structure to do this communication. So, what I want is an api to use at my own website, just to communicate django and javascript.

Looking tastypie's documentation, it seems to be focused on implementing apis to external access. There is no default authentication for django's session auth (no problem, it is really easy to implement).

``` python
class SessionAuthentication(object):
    def is_authenticated(self, request, **kwargs):
        return request.user.is_authenticated()

    def get_identifier(self, request):
        if request.user.is_authenticated():
            return request.user.username
        else:
            return 'nouser'
```

So, I wanna know if is there any problem using tastypie for this development way. Is that somehow discouraged?
",zvictor,NONE,None,closed,2012-06-01T18:29:28Z,3,https://api.github.com/repos/django-tastypie/django-tastypie/issues/512/comments,https://github.com/django-tastypie/django-tastypie/issues/512,4862499,https://api.github.com/repos/django-tastypie/django-tastypie/issues/512,https://api.github.com/repos/django-tastypie/django-tastypie,https://api.github.com/users/zvictor,181076,https://github.com/zvictor,584410,django-tastypie,https://github.com/django-tastypie/django-tastypie,Creating delicious APIs for Django apps since 2010.,FALSE,2010-03-29T06:01:45Z,2020-06-25T06:22:43Z,1148,3655,Python,2010-01-13T00:17:02Z,2020-06-14T12:18:39Z,36,102,
Add IDE code formatting profile to allow contributors to maintain a consistent style.,"I created an Eclipse source formatting profile to closely match the formatting style of the existing JDeb code base. I did this as I wanted to have the benefits of auto-formatting in my IDE (Eclipse) and also adhere to the existing coding style.

By including the profile in the project, other developers will able to easily contribute code with a consistent layout - assuming that they use an IDE that supports Eclipse formatting profiles. The file provided can definitely be used with Eclipse and IntelliJ, and possibly other IDEs.
",teabot,CONTRIBUTOR,improvement/,closed,2012-06-15T15:47:53Z,6,https://api.github.com/repos/tcurdt/jdeb/issues/43/comments,https://github.com/tcurdt/jdeb/pull/43,5094779,https://api.github.com/repos/tcurdt/jdeb/issues/43,https://api.github.com/repos/tcurdt/jdeb,https://api.github.com/users/teabot,228950,https://github.com/teabot,59180,jdeb,https://github.com/tcurdt/jdeb,This library provides an Ant task and a Maven plugin to create Debian packages from Java builds in a truly cross platform manner.,FALSE,2008-10-03T11:46:26Z,2020-06-17T14:25:07Z,159,361,Java,2010-03-23T20:15:23Z,2020-04-29T18:08:48Z,36,32,
Errors aren't logged under MVC 4 on .NET 4,"As per the title, ELMAH isn't logging errors for an MVC 4 project running under .NET 4 when custom errors are on. Here's how to repro:

1) Create a brand new ASP.NET MVC 4 web app running on .NET 4 in VS 2012 RC
2) Add Elmah.MVC via NuGet
3) Add an unhandled exception to the index action on the home controller such as ""var foo = new Guid(""x"")""
4) Run the app, hit the error then you'll see it on the ELMAH handler page
5) Turn custom errors on, repeat the previous step and there'll be no error

I also tried registering an exception filter and raising the error on handled exceptions bot no good: http://stackoverflow.com/questions/766610/how-to-get-elmah-to-work-with-asp-net-mvc-handleerror-attribute/5936867#5936867
",troyhunt,NONE,None,closed,2012-06-10T06:52:36Z,1,https://api.github.com/repos/alexbeletsky/elmah-mvc/issues/13/comments,https://github.com/alexbeletsky/elmah-mvc/issues/13,4989802,https://api.github.com/repos/alexbeletsky/elmah-mvc/issues/13,https://api.github.com/repos/alexbeletsky/elmah-mvc,https://api.github.com/users/troyhunt,273244,https://github.com/troyhunt,1515271,elmah-mvc,https://github.com/alexbeletsky/elmah-mvc,Painless integration of ELMAH into ASP.NET MVC application,FALSE,2011-03-23T07:24:32Z,2020-02-21T16:09:44Z,69,272,C#,2010-05-11T11:19:56Z,2020-06-04T05:26:30Z,643,16,
Getting long-lived access tokens?,"I have deprecate_offline_access enabled for my application, and am doing some offline operations on users' pages using their access-token, which I think is supposed to be the long-lived, valid-for-60-days-unless-they-log-out variety.  However, I'm seeing a lot of:

FbGraph::InvalidToken: OAuthException :: Error validating access token: Session has expired at unix time 1337922000. The current unix time is 1339090046.

And I also have seen a couple of things that indicate a need to do some extra lifting to get one of the long-lived tokens:

http://stackoverflow.com/questions/8982025/how-to-extend-access-token-validity-since-offline-access-deprecation/9035036#9035036

Does the call to FbGraph::User.access_token return one of those long-lived tokens, or is there another step?
",minter,NONE,None,closed,2012-06-08T23:28:23Z,7,https://api.github.com/repos/nov/fb_graph/issues/240/comments,https://github.com/nov/fb_graph/issues/240,4980863,https://api.github.com/repos/nov/fb_graph/issues/240,https://api.github.com/repos/nov/fb_graph,https://api.github.com/users/minter,955,https://github.com/minter,624940,fb_graph,https://github.com/nov/fb_graph,This gem doesn't support FB Graph API v2.0+. Please use fb_graph2 gem instead.,FALSE,2010-04-23T07:15:16Z,2020-07-01T20:16:35Z,192,1059,Ruby,2008-02-26T17:47:13Z,2020-07-01T04:13:07Z,51,7,PA Announcer for the NHL's Carolina Hurricanes. Pro Wrestling ring announcer. Improv comedian. Ruby/DevOps Engineering Leadership. I lead a weird life.
Transparent objects being drawn over sprites.,"Sprites drawn before semi transparent objects are not being shown:
http://i.imgur.com/dEI7h.png

This is a sprite drawn over a transparent plane.
",viclib,NONE,Question/,closed,2012-06-21T22:06:48Z,3,https://api.github.com/repos/mrdoob/three.js/issues/2098/comments,https://github.com/mrdoob/three.js/issues/2098,5204579,https://api.github.com/repos/mrdoob/three.js/issues/2098,https://api.github.com/repos/mrdoob/three.js,https://api.github.com/users/viclib,1719422,https://github.com/viclib,576201,three.js,https://github.com/mrdoob/three.js,JavaScript 3D library.,FALSE,2010-03-23T18:58:01Z,2020-07-02T02:25:43Z,24132,61771,JavaScript,2012-05-08T19:55:09Z,2020-06-12T02:22:32Z,9,13,
"Order of Imports for ""Import Each Specific Piece for SCSS""","Dudes,

I'm really loving Foundation. Using the gem, I was having ""Undefined Mixin"" errors when attempting to ""Import Each Specific Piece for SCSS"" in _settings.scss.

I found this solution here:
http://stackoverflow.com/questions/10256274/configuring-zurb-foundation-sass-with-compass-how-do-you-get-it-working-and-us

Using the new order posted by Frédéric Maquin, it's working excellent just importing sections of foundation. I'm so happy! Keep up the great work!

-Ben

// Import Each Specific Piece for SCSS
@import ""zurb/shared"";
@import ""zurb/globals"";
@import ""zurb/typography"";
@import ""zurb/grid"";
// @import ""zurb/buttons"";
// @import ""zurb/ui"";
// @import ""zurb/forms"";
// @import ""zurb/orbit"";
// @import ""zurb/reveal"";
@import ""zurb/mobile"";
",benleivian,NONE,None,closed,2012-06-07T19:56:36Z,1,https://api.github.com/repos/foundation/foundation-sites/issues/507/comments,https://github.com/foundation/foundation-sites/issues/507,4957997,https://api.github.com/repos/foundation/foundation-sites/issues/507,https://api.github.com/repos/foundation/foundation-sites,https://api.github.com/users/benleivian,1250818,https://github.com/benleivian,2573058,foundation-sites,https://github.com/foundation/foundation-sites,The most advanced responsive front-end framework in the world. Quickly create prototypes and production code for sites that work on any kind of device.,FALSE,2011-10-13T23:05:42Z,2020-07-01T20:30:55Z,5753,28691,HTML,2011-12-08T21:33:38Z,2020-07-01T03:50:32Z,7,14,A 'seasoned' full-stack developer & visual designer 🍔
broken URL false alarms,"55 journals presently showing up as having broken URLs, but the URLs are fine.  
",colinallen,MEMBER,None,closed,2012-06-14T11:51:54Z,10,https://api.github.com/repos/inpho/inphosite/issues/62/comments,https://github.com/inpho/inphosite/issues/62,5067440,https://api.github.com/repos/inpho/inphosite/issues/62,https://api.github.com/repos/inpho/inphosite,https://api.github.com/users/colinallen,705195,https://github.com/colinallen,1500735,inphosite,https://github.com/inpho/inphosite,The InPhO API,FALSE,2011-03-19T18:19:28Z,2020-06-20T15:55:07Z,5,9,HTML,2011-04-02T09:39:02Z,2020-06-03T14:34:35Z,5,5,
