Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
Double transitions with jqm 1.1-rc1 and phonegap 1.4.1 + fixed toolbars,"I am running jQM 1.1.0-rc.1 with PhoneGap 1.4.1 on an iPad 1 running iOS 5.   I have created a very simple application that uses $.mobile.changePage to load a few web pages from a web server, using the flip transition.

If you view the same set of pages in mobile Safari, it works fine.  Transitions are smooth and look good.  However, doing the same thing inside PhoneGap, every transition happens twice.  First the originating page flips out of view, then the new page appears in whole without a transition, then the transition effect occurs on the new page.

I have created a video to demonstrate the effect: http://youtu.be/EDZ-FM_rWi0  Hopefully it is not too shaky.

I've created a code snippet at http://jsbin.com/eyufam/54 that shows the basic structure of the pages, however, you won't see the problem unless you are running it inside a PhoneGap application.

The PhoneGap application is barely more than the ""Getting Started"" app found at http://phonegap.com/start#ios-x4 except that I have a different index file and the required jQuery libraries.   I will try to attach to this ticket.

I had filed a similar issue earlier and then closed it because I thought it was my code.   But this time, none of my custom logic is part of the app.    I have determined that the double transitions only occur when I have a header with data-position=""fixed"" .  Take out the fixed header and it works ok.

I'm not sure whether to post the issue with jQM or with PhoneGap, but the effect was not noticeable until I went from jQM 1.0.1 to jQM 1.1.0-rc.1
",haroldneal-cap,NONE,Component: Transitions/Platform: Cordova/Priority: High/,closed,2012-03-08T17:19:24Z,25,https://api.github.com/repos/jquery/jquery-mobile/issues/3768/comments,https://github.com/jquery/jquery-mobile/issues/3768,3566791,https://api.github.com/repos/jquery/jquery-mobile/issues/3768,https://api.github.com/repos/jquery/jquery-mobile,https://api.github.com/users/haroldneal-cap,1462017,https://github.com/haroldneal-cap,907410,jquery-mobile,https://github.com/jquery/jquery-mobile,jQuery Mobile Framework,FALSE,2010-09-13T15:02:22Z,2020-06-29T17:58:32Z,2553,9897,JavaScript,2012-02-22T17:04:36Z,2020-04-29T07:29:39Z,0,0,
How to trigger Facebook authentication from Visual Studio solution.,"I am making good progress with my application built using Chaplin.  I am getting lists to display and I am currently working on editing my objects.  I want to thank you for building such an elegant framework.  I love backbone.js, but, I kept finding the need to fill in the missing gaps (e.g. controllers, disposing objects, pub/sub, etc.).  I am so happy I discovered Chaplin.

I develop in visual studio and I built a solution and migrated all the sample chaplin application files into it.  Because the sample Chaplin application has to be run using the mock domain chaplin.moviepilot.com I can not get the Facebook service provider to work when I run my visual studio application.  When running a visual studio application it just runs in localhost with a port number.  Eventually, I want to authenticate my users by using either Facebook, Gmail, Twitter, or allow them to create a user account.  Can you give some guidance on how I might run Facebook authentication without the need to use the mock domain chaplin.moviepilot.com?  So much depends on having an authenticated mediator.user that it is difficult for me to move forward.  

I have looked at the Facebook provider, however, I have to admit that it is beyond my skillset to understand right now.  I don't want to change the provider, I just want to enable my application to use the provider without running under the domain chaplin.moviepilot.com.  

Best regards,
Chris
",crussi,NONE,None,closed,2012-03-13T17:09:12Z,7,https://api.github.com/repos/chaplinjs/chaplin/issues/11/comments,https://github.com/chaplinjs/chaplin/issues/11,3633290,https://api.github.com/repos/chaplinjs/chaplin/issues/11,https://api.github.com/repos/chaplinjs/chaplin,https://api.github.com/users/crussi,1490167,https://github.com/crussi,3415511,chaplin,https://github.com/chaplinjs/chaplin,HTML5 application architecture using Backbone.js,FALSE,2012-02-11T14:14:04Z,2020-06-20T07:30:28Z,246,2899,CoffeeScript,2012-03-01T22:30:35Z,2020-05-09T16:12:59Z,2,36,
Fatal Error - Unable to run 'bundle install',"I am able to install individual gems by running 'gem install cucumber' but I am not able to run bundle install.

I am getting following Error after running 'bundle install'
Fetching gem metadata from http://rubygems.org/.Unfortunately, a fatal error has occurred. Please report this error to the Bundler issue tracker at https://github.com/carlhuda/bundler/issues so that we can fix it. Thanks
!
Errno::EAGAIN: Resource temporarily unavailable - errno backtraces disabled; run with -Xerrno.backtrace=true to enable

RubyGems Environment:
- RUBYGEMS VERSION: 1.8.15
- RUBY VERSION: 1.8.7 (2012-02-22 patchlevel 357) [java]
- INSTALLATION DIRECTORY: C:/jruby-1.6.7/lib/ruby/gems/1.8
- RUBY EXECUTABLE: C:/jruby-1.6.7/bin/jruby.exe
- EXECUTABLE DIRECTORY: C:/jruby-1.6.7/bin
- RUBYGEMS PLATFORMS:
  - ruby
  - universal-java-1.6
- GEM PATHS:
  - C:/jruby-1.6.7/lib/ruby/gems/1.8
  - C:/Users/rajshah/.gem/jruby/1.8
- GEM CONFIGURATION:
  - :update_sources => true
  - :verbose => true
  - :benchmark => false
  - :backtrace => false
  - :bulk_threshold => 1000
  - ""install"" => ""--no-rdoc --no-ri --env-shebang""
  - ""update"" => ""--no-rdoc --no-ri --env-shebang""
- REMOTE SOURCES:
  - http://rubygems.org/

java version ""1.6.0_26""
Java(TM) SE Runtime Environment (build 1.6.0_26-b03)
Java HotSpot(TM) 64-Bit Server VM (build 20.1-b02, mixed mode)

OS - Windows 7
",rajshah,NONE,None,closed,2012-03-10T07:08:04Z,8,https://api.github.com/repos/rubygems/bundler/issues/1714/comments,https://github.com/rubygems/bundler/issues/1714,3593724,https://api.github.com/repos/rubygems/bundler/issues/1714,https://api.github.com/repos/rubygems/bundler,https://api.github.com/users/rajshah,1522481,https://github.com/rajshah,488514,bundler,https://github.com/rubygems/bundler,Manage your Ruby application's gem dependencies,FALSE,2010-01-26T00:46:38Z,2020-07-01T13:04:05Z,2131,4808,Ruby,2012-03-10T07:02:34Z,2020-06-18T01:42:58Z,0,1,
undefined method `perform',"I can't get this  to work.

That's my CronMailer class

```
class CronMailer < ActionMailer::Base
include Resque::Mailer
def notification_email(alert_id)
    alert = UserAlert.find(alert_id)
    recipients alert.user.email
    from ""myaddress@xx""
    subject ""Alert""
    body alert.notification.message
end
end
```

I call it with:
    CronMailer.notification_email(alert.id).deliver

and I always see this in admin console:
       Class    CronMailer
      Arguments    ""notification_email""
      108
      Exception   NoMethodError
      Error    undefined method 'perform' for CronMailer:Class
     /var/lib/gems/1.9.1/gems/actionmailer-3.1.0/lib/action_mailer/base.rb:455:in 'method_missing'

So thw worker starts but it seems like it doesn't understand it's a resqueEmailer
",coorasse,NONE,None,closed,2012-03-04T15:05:05Z,8,https://api.github.com/repos/zapnap/resque_mailer/issues/25/comments,https://github.com/zapnap/resque_mailer/issues/25,3496652,https://api.github.com/repos/zapnap/resque_mailer/issues/25,https://api.github.com/repos/zapnap/resque_mailer,https://api.github.com/users/coorasse,1319150,https://github.com/coorasse,464579,resque_mailer,https://github.com/zapnap/resque_mailer,Rails plugin for sending asynchronous email with ActionMailer and Resque,FALSE,2010-01-08T23:31:14Z,2020-06-24T10:38:54Z,106,614,Ruby,2012-01-10T17:36:36Z,2020-06-18T19:01:25Z,54,87,"Open Source Software Engineer at Renuo AG. 
Currently located in Zürich. 
I do great stuff. Sometimes."
easyCamExample_vs2010 example build error,"When trying to compile either release or debug, easyCamExample_vs2010 exits build phase with the following error:

2>  Generating Code...
2>     Creating library bin\easyCamExample_vs2010.lib and object bin\easyCamExample_vs2010.exp
2>openframeworksLib.lib(of3dUtils.obj) : error LNK2019: unresolved external symbol ""void __cdecl ofDrawGridPlane(float,float,bool)"" (?ofDrawGridPlane@@YAXMM_N@Z) referenced in function ""void __cdecl ofDrawGrid(float,float,bool,bool,bool,bool)"" (?ofDrawGrid@@YAXMM_N000@Z)
2>bin\easyCamExample_vs2010.exe : fatal error LNK1120: 1 unresolved externals

Same result for advanced3dExample

Most recent version from Git 7/3/2012, please let me know if you need more information

Cheers guys.
",voidsetupdraw,NONE,bug/core/section-3D/visual studio/,closed,2012-03-08T02:35:02Z,13,https://api.github.com/repos/openframeworks/openFrameworks/issues/1043/comments,https://github.com/openframeworks/openFrameworks/issues/1043,3555209,https://api.github.com/repos/openframeworks/openFrameworks/issues/1043,https://api.github.com/repos/openframeworks/openFrameworks,https://api.github.com/users/voidsetupdraw,1080703,https://github.com/voidsetupdraw,345337,openFrameworks,https://github.com/openframeworks/openFrameworks,openFrameworks is a community-developed cross platform toolkit for creative coding in C++.,FALSE,2009-10-21T21:55:54Z,2020-07-01T02:35:50Z,2396,7778,C++,2011-09-26T13:36:20Z,2016-02-27T00:52:21Z,0,3,
Implement OPR calulator,"Write a script to calculate OPR for each event. Maybe calculate it every 20 minutes while an event is in progress. Display OPR for each team in a table on event page.
",josephbisch,CONTRIBUTOR,None,closed,2012-03-20T19:14:29Z,29,https://api.github.com/repos/the-blue-alliance/the-blue-alliance/issues/86/comments,https://github.com/the-blue-alliance/the-blue-alliance/issues/86,3733965,https://api.github.com/repos/the-blue-alliance/the-blue-alliance/issues/86,https://api.github.com/repos/the-blue-alliance/the-blue-alliance,https://api.github.com/users/josephbisch,665854,https://github.com/josephbisch,888427,the-blue-alliance,https://github.com/the-blue-alliance/the-blue-alliance,A webapp for accessing information about the FIRST Robotics Competition.,FALSE,2010-09-04T20:34:11Z,2020-06-30T15:26:07Z,150,273,HTML,misson2 failed,,,,
"Merges: load SVG from URL, NSError support in SVGParser, and ""transform=translate(x,y)"" parsing","This is all my branches merged back into my local master.

I'm using this in a live project, and it works OK with our test files - but the extra code for transform support might have strange side-effects, so it's currently enabled/disabled with a #define (defaults to ENABLED)

Similarly, the code for viewBox support is partially implemented, but has some bugs, so I've #defined that out too (defaults to DISABLED)
",adamgit,NONE,None,closed,2012-03-06T15:20:24Z,31,https://api.github.com/repos/reklis/SVGKit/issues/14/comments,https://github.com/reklis/SVGKit/pull/14,3525658,https://api.github.com/repos/reklis/SVGKit/issues/14,https://api.github.com/repos/reklis/SVGKit,https://api.github.com/users/adamgit,292345,https://github.com/adamgit,misson failed,misson2 failed,,,,,,,,,,,,,
Disk I/O error using QuickConnect and linking against Spatialite,"I am trying to extend this plugin to use Spatialite (SQLite3 GIS extension) for mapping application. I manage to do this using QuickConnect. I compiled it without a problem as you can see in the logs below.

It seems it has a problem in writing to existing database (e.g. Australian Post Office location spatialite database). It opens. The file is 6 Mb.

What must be reason for this error?

[Session started at 2012-03-21 18:37:07 +1100.]
2012-03-21 18:37:21.205 PG13_SQLplugin[42993:207] Device initialization: DeviceInfo = {""name"":""iPad Simulator"",""uuid"":""00000000-0000-1000-8000-000000000000"",""platform"":""iPad Simulator"",""gap"":""1.3.0"",""version"":""4.3"",""connection"":{""type"":""wifi""}};
2012-03-21 18:37:24.003 PG13_SQLplugin[42993:207] PluginResult:toJSONString - {""status"":1,""message"":1,""keepCallback"":false}
2012-03-21 18:37:24.014 PG13_SQLplugin[42993:207] PluginResult toSuccessCallbackString: PhoneGap.callbackSuccess('INVALID',{""status"":1,""message"":1,""keepCallback"":false});
2012-03-21 18:37:25.872 PG13_SQLplugin[42993:207] Spatialite version 2.4.0-RC5
SpatiaLite version ..: 2.4.0-RC5    Supported Extensions:
    - 'VirtualShape'    [direct Shapefile access]
    - 'VirtualDbf'      [direct DBF access]
    - 'VirtualText'     [direct CSV/TXT access]
    - 'VirtualNetwork'  [Dijkstra shortest path]
    - 'RTree'       [Spatial Index - R_Tree]
    - 'MbrCache'        [Spatial Index - MBR cache]
    - 'VirtualSpatialIndex' [R_Tree metahandler]
    - 'VirtualFDO'      [FDO-OGR interoperability]
    - 'SpatiaLite'      [Spatial SQL - OGC]
PROJ.4 version ......: Rel. 4.7.1, 23 September 2009
GEOS version ........: 3.3.0-CAPI-1.7.0
2012-03-21 18:37:25.881 PG13_SQLplugin[42993:207] [INFO] DB opened: AusPostCode.sqlite
2012-03-21 18:37:25.889 PG13_SQLplugin[42993:207] [INFO] ERROR: SQL statement error : disk I/O error
2012-03-21 18:37:49.924 PG13_SQLplugin[42993:207] [INFO] ERROR: SQL statement error : disk I/O error
2012-03-21 18:38:08.586 PG13_SQLplugin[42993:207] [INFO] ERROR: SQL statement error : disk I/O error
",ns-1m,NONE,None,closed,2012-03-21T08:57:09Z,11,https://api.github.com/repos/davibe/Phonegap-SQLitePlugin/issues/19/comments,https://github.com/davibe/Phonegap-SQLitePlugin/issues/19,3742046,https://api.github.com/repos/davibe/Phonegap-SQLitePlugin/issues/19,https://api.github.com/repos/davibe/Phonegap-SQLitePlugin,https://api.github.com/users/ns-1m,646346,https://github.com/ns-1m,misson failed,misson2 failed,,,,,,,,,,,,,
Optimizations -OX crash the JS generation under Windows 7,"When I use the optimization flags to generate the javascript file, emcc crash under Windows 7.

My command is
```python emcc code.bc -o code.js -O1

``````

The error
```Traceback (most recent call last):
  File ""C:\Dev\cpp2javascript\trunk/emscripten/emcc"", line 967, in <module>
    final = shared.Building.eliminator(final)
  File ""C:\Dev\cpp2javascript\trunk\emscripten\tools\shared.py"", line 726, in eliminator
    assert len(output) > 0, 'Error in eliminator: ' + err + '\n\n' + output
AssertionError: Error in eliminator: Error: ENOENT, no such file or directory 'C:\dev\stdin'
    at Object.openSync (fs.js:230:18)
    at Object.readFileSync (fs.js:120:15)
    at C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\eliminator.coffee:409:14
    at Object.<anonymous> (C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\eliminator.coffee:441:3)
    at Object.<anonymous> (C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\eliminator.coffee:442:4)
    at Module._compile (module.js:441:26)
    at Object.run (C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\node_modules\coffee-script\lib\coffee-script.js:57:25)
    at C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\node_modules\coffee-script\lib\command.js:147:29
    at C:\Dev\cpp2javascript\trunk\emscripten\tools\eliminator\node_modules\coffee-script\lib\command.js:115:26
    at [object Object].<anonymous> (fs.js:115:5)
``````
",Edrom01,NONE,None,closed,2012-03-26T13:29:19Z,21,https://api.github.com/repos/emscripten-core/emscripten/issues/318/comments,https://github.com/emscripten-core/emscripten/issues/318,3808542,https://api.github.com/repos/emscripten-core/emscripten/issues/318,https://api.github.com/repos/emscripten-core/emscripten,https://api.github.com/users/Edrom01,1047753,https://github.com/Edrom01,misson failed,misson2 failed,,,,,,,,,,,,,
Issues with compression,"Hi, 

First I would like to thank you for providing RequestReduce to the public. What a great tool you have created here! 

I have been testing it on my development machine, where everything seems to work fine. However, when I deploy to the production site, the results are not the same, and when I check the dashboard, I get errors like: ""There were errors reducing http://mysite.com/css/main.css"", ""RequestReduce had problems accessing http://www.mysite.com/WebResource.axd?"" and ""RequestReduce expected url 'http://www.mysite.com/WebResource.axd?... to have a mime type of 'text/css' "". I have using both RadScriptManager (yes, we are using Telerik´s ASP .NET controls) and the stock ASP :NET ScriptManager, and get errors with both of them. 

Do you have any idea what could be the problem here? Our web hosting company uses IIS clusters with load balancing, could this have something to do these problems?

Best Regards
/Goran
",Gorillo,NONE,None,closed,2012-03-23T14:55:31Z,17,https://api.github.com/repos/mwrock/RequestReduce/issues/162/comments,https://github.com/mwrock/RequestReduce/issues/162,3781056,https://api.github.com/repos/mwrock/RequestReduce/issues/162,https://api.github.com/repos/mwrock/RequestReduce,https://api.github.com/users/Gorillo,1568365,https://github.com/Gorillo,misson failed,2012-03-23T14:29:40Z,2016-09-03T12:27:54Z,0,0,,,,,,,,,,
